+-------------------------------+--------------------------------------------------------------------+---------+----------+---------+-----------+-----------------------------------------------------------+--------+------------------------------------------------------------+---------------------------------------------------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+-------------------------------+--------------------------------------------------------------------+---------+----------+---------+-----------+-----------------------------------------------------------+--------+------------------------------------------------------------+---------------------------------------------------------------------------------------------------------+
| Mod name                      | Registry name                                                      | BlockID | Subtypes | Item ID | Item meta | Display name                                              | Exists | Ore Dict keys                                              | NBT                                                                                                     |
| Extra Planets                 | extraplanets:callisto                                              |    2341 |     true |    6980 |         2 | Callisto Stone                                            | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:callisto                                              |    2341 |     true |    6980 |         3 | Callisto Iron Ore                                         | true   | oreIron                                                    |                                                                                                         |
| Extra Planets                 | extraplanets:callisto                                              |    2341 |     true |    6980 |         4 | Callisto Tin Ore                                          | true   | oreTin                                                     |                                                                                                         |
| Extra Planets                 | extraplanets:callisto                                              |    2341 |     true |    6980 |         5 | Callisto Copper Ore                                       | true   | oreCopper                                                  |                                                                                                         |
| Extra Planets                 | extraplanets:callisto                                              |    2341 |     true |    6980 |         6 | Callisto Dried Oil                                        | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:callisto                                              |    2341 |     true |    6980 |         7 | Callisto Shale Oil                                        | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:callisto_gravel                                       |    2342 |    false |    6981 |         0 | Callisto Gravel                                           | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks                                          |    2365 |     true |    7004 |         0 | Red Candy Cane                                            | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks                                          |    2365 |     true |    7004 |         1 | Green Candy Cane                                          | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks                                          |    2365 |     true |    7004 |         2 | Blue Candy Cane                                           | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks                                          |    2365 |     true |    7004 |         3 | Orange Candy Cane                                         | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks                                          |    2365 |     true |    7004 |         4 | Magenta Candy Cane                                        | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks                                          |    2365 |     true |    7004 |         5 | Pink Candy Cane                                           | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks                                          |    2365 |     true |    7004 |         6 | Lime Candy Cane                                           | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks                                          |    2365 |     true |    7004 |         7 | Purple Candy Cane                                         | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks                                          |    2365 |     true |    7004 |         8 | Brown Candy Cane                                          | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks                                          |    2365 |     true |    7004 |         9 | Black Candy Cane                                          | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks_horizontal                               |    2366 |     true |    7005 |         0 | Red Candy Cane (Horizontal)                               | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks_horizontal                               |    2366 |     true |    7005 |         1 | Green Candy Cane (Horizontal)                             | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks_horizontal                               |    2366 |     true |    7005 |         2 | Blue Candy Cane (Horizontal)                              | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks_horizontal                               |    2366 |     true |    7005 |         3 | Orange Candy Cane (Horizontal)                            | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks_horizontal                               |    2366 |     true |    7005 |         4 | Magenta Candy Cane (Horizontal)                           | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks_horizontal                               |    2366 |     true |    7005 |         5 | Pink Candy Cane (Horizontal)                              | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks_horizontal                               |    2366 |     true |    7005 |         6 | Lime Candy Cane (Horizontal)                              | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks_horizontal                               |    2366 |     true |    7005 |         7 | Purple Candy Cane (Horizontal)                            | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks_horizontal                               |    2366 |     true |    7005 |         8 | Brown Candy Cane (Horizontal)                             | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:candy_blocks_horizontal                               |    2366 |     true |    7005 |         9 | Black Candy Cane (Horizontal)                             | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:ceres                                                 |    2291 |     true |    6930 |         0 | Ceres Surface Rock                                        | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:ceres                                                 |    2291 |     true |    6930 |         1 | Ceres Sub-Surface Rock                                    | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:ceres                                                 |    2291 |     true |    6930 |         2 | Ceres Stone                                               | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:ceres                                                 |    2291 |     true |    6930 |         3 | Ceres Iron Ore                                            | true   | oreIron                                                    |                                                                                                         |
| Extra Planets                 | extraplanets:ceres                                                 |    2291 |     true |    6930 |         4 | Ceres Tin Ore                                             | true   | oreTin                                                     |                                                                                                         |
| Extra Planets                 | extraplanets:ceres                                                 |    2291 |     true |    6930 |         5 | Ceres Copper Ore                                          | true   | oreCopper                                                  |                                                                                                         |
| Extra Planets                 | extraplanets:ceres                                                 |    2291 |     true |    6930 |         6 | Ceres Uranium Ore                                         | true   | oreUranium                                                 |                                                                                                         |
| Extra Planets                 | extraplanets:ceres                                                 |    2291 |     true |    6930 |         7 | Block of Uranium                                          | true   | blockUranium                                               |                                                                                                         |
| Extra Planets                 | extraplanets:ceres                                                 |    2291 |     true |    6930 |         8 | Ceres Stone Bricks                                        | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:ceres_gravel                                          |    2292 |    false |    6931 |         0 | Ceres Gravel                                              | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:ceres_stairs_stone                                    |    2381 |    false |    7020 |         0 | Ceres Stone Stairs                                        | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:ceres_stairs_stone_bricks                             |    2382 |    false |    7021 |         0 | Ceres Stone Bricks Stairs                                 | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:ceres_stairs_sub_surface                              |    2380 |    false |    7019 |         0 | Ceres Sub Surface Stairs                                  | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:ceres_stairs_surface                                  |    2379 |    false |    7018 |         0 | Ceres Surface Stairs                                      | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:clean_water                                           |    2435 |    false |    7074 |         0 | Clean Water                                               | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:coal_grit                                             |    2372 |    false |    7011 |         0 | Coal Grit                                                 | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |         0 | Marble                                                    | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |         1 | Marble Bricks                                             | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |         2 | Snow Bricks                                               | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |         3 | Ice Bricks                                                | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |         4 | Fire Bricks                                               | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |         5 | Black/White Tiled Floor                                   | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |         6 | Marble Tiled Floor                                        | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |         7 | Marble Broken Tiled Floor                                 | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |         8 | Metal Mesh Floor                                          | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |         9 | Frozen Nitrogen Bricks                                    | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |        10 | Volcanic Rock Bricks                                      | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |        11 | Carbon Tiled Floor                                        | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |        12 | Carbon Broken Tiled Floor                                 | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |        13 | Magnesium Tiled Floor                                     | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |        14 | Magnesium Broken Tiled Floor                              | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks                                     |    2363 |     true |    7002 |        15 | Ash Bricks                                                | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks2                                    |    2364 |     true |    7003 |         0 | White Block                                               | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks2                                    |    2364 |     true |    7003 |         1 | Red Block                                                 | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks2                                    |    2364 |     true |    7003 |         2 | Blue Block                                                | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks2                                    |    2364 |     true |    7003 |         3 | Light Blue Block                                          | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks2                                    |    2364 |     true |    7003 |         4 | Yellow Block                                              | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:decorative_blocks2                                    |    2364 |     true |    7003 |         5 | Green Block                                               | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:deimos                                                |    2335 |     true |    6974 |         0 | Deimos Surface Rock                                       | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:deimos                                                |    2335 |     true |    6974 |         1 | Deimos Sub-Surface Rock                                   | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:deimos                                                |    2335 |     true |    6974 |         2 | Deimos Stone                                              | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:deimos                                                |    2335 |     true |    6974 |         3 | Deimos Iron Ore                                           | true   | oreIron                                                    |                                                                                                         |
| Extra Planets                 | extraplanets:deimos                                                |    2335 |     true |    6974 |         4 | Deimos Tin Ore                                            | true   | oreTin                                                     |                                                                                                         |
| Extra Planets                 | extraplanets:deimos                                                |    2335 |     true |    6974 |         5 | Deimos Copper Ore                                         | true   | oreCopper                                                  |                                                                                                         |
| Extra Planets                 | extraplanets:deimos_gravel                                         |    2336 |    false |    6975 |         0 | Deimos Gravel                                             | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:dense_ice                                             |    2308 |    false |    6947 |         0 | Dense Ice                                                 | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:diamond_grit                                          |    2370 |    false |    7009 |         0 | Diamond Grit                                              | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:emerald_grit                                          |    2374 |    false |    7013 |         0 | Emerald Grit                                              | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:eris                                                  |    2317 |     true |    6956 |         0 | Eris Surface Rock                                         | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:eris                                                  |    2317 |     true |    6956 |         1 | Eris Sub-Surface Rock                                     | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:eris                                                  |    2317 |     true |    6956 |         2 | Eris Stone                                                | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:eris                                                  |    2317 |     true |    6956 |         3 | Eris Iron Ore                                             | true   | oreIron                                                    |                                                                                                         |
| Extra Planets                 | extraplanets:eris                                                  |    2317 |     true |    6956 |         4 | Eris Tin Ore                                              | true   | oreTin                                                     |                                                                                                         |
| Extra Planets                 | extraplanets:eris                                                  |    2317 |     true |    6956 |         5 | Eris Copper Ore                                           | true   | oreCopper                                                  |                                                                                                         |
| Extra Planets                 | extraplanets:eris                                                  |    2317 |     true |    6956 |         6 | Eris Dark Iron Ore                                        | true   | oreDarkIron                                                |                                                                                                         |
| Extra Planets                 | extraplanets:eris                                                  |    2317 |     true |    6956 |         7 | Block of Dark Iron                                        | true   | blockDarkIron                                              |                                                                                                         |
| Extra Planets                 | extraplanets:eris                                                  |    2317 |     true |    6956 |         8 | Eris Stone Bricks                                         | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:eris                                                  |    2317 |     true |    6956 |         9 | Eris Dungeon Brick                                        | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:eris_gravel                                           |    2320 |    false |    6959 |         0 | Eris Gravel                                               | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:eris_spawner                                          |    2318 |    false |    6957 |         0 | tile.boss_spawner_eris.name                               | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:eris_stairs_stone                                     |    2405 |    false |    7044 |         0 | Eris Stone Stairs                                         | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:eris_stairs_stone_bricks                              |    2406 |    false |    7045 |         0 | Eris Stone Bricks Stairs                                  | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:eris_stairs_sub_surface                               |    2404 |    false |    7043 |         0 | Eris Sub Surface Stairs                                   | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:eris_stairs_surface                                   |    2403 |    false |    7042 |         0 | Eris Surface Stairs                                       | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:europa                                                |    2331 |     true |    6970 |         0 | Europa Surface Rock                                       | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:europa                                                |    2331 |     true |    6970 |         1 | Europa Sub-Surface Rock                                   | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:europa                                                |    2331 |     true |    6970 |         2 | Europa Stone                                              | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:europa                                                |    2331 |     true |    6970 |         3 | Europa Iron Ore                                           | true   | oreIron                                                    |                                                                                                         |
| Extra Planets                 | extraplanets:europa                                                |    2331 |     true |    6970 |         4 | Europa Tin Ore                                            | true   | oreTin                                                     |                                                                                                         |
| Extra Planets                 | extraplanets:europa                                                |    2331 |     true |    6970 |         5 | Europa Copper Ore                                         | true   | oreCopper                                                  |                                                                                                         |
| Extra Planets                 | extraplanets:europa_gravel                                         |    2332 |    false |    6971 |         0 | Europa Gravel                                             | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:fire_bomb                                             |    2357 |    false |    6996 |         0 | Fire Bomb                                                 | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:fossil                                                |    2355 |    false |    6994 |         0 | Fossil Block                                              | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:frozen_nitrogen                                       |    2312 |    false |    6951 |         0 | Frozen Nitrogen                                           | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:frozen_water                                          |    2432 |    false |    7071 |         0 | Frozen Water                                              | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:ganymede                                              |    2343 |     true |    6982 |         0 | Ganymede Surface Rock                                     | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:ganymede                                              |    2343 |     true |    6982 |         1 | Ganymede Sub-Surface Rock                                 | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:ganymede                                              |    2343 |     true |    6982 |         2 | Ganymede Stone                                            | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:ganymede                                              |    2343 |     true |    6982 |         3 | Ganymede Iron Ore                                         | true   | oreIron                                                    |                                                                                                         |
| Extra Planets                 | extraplanets:ganymede                                              |    2343 |     true |    6982 |         4 | Ganymede Tin Ore                                          | true   | oreTin                                                     |                                                                                                         |
| Extra Planets                 | extraplanets:ganymede                                              |    2343 |     true |    6982 |         5 | Ganymede Copper Ore                                       | true   | oreCopper                                                  |                                                                                                         |
| Extra Planets                 | extraplanets:ganymede_gravel                                       |    2344 |    false |    6983 |         0 | Ganymede Gravel                                           | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:glowstone                                             |    2429 |    false |    7068 |         0 | Liquid Glowstone                                          | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:gold_grit                                             |    2371 |    false |    7010 |         0 | Gold Grit                                                 | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:iapetus                                               |    2353 |     true |    6992 |         0 | Iapetus Surface Rock                                      | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:iapetus                                               |    2353 |     true |    6992 |         1 | Iapetus Sub-Surface Rock                                  | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:iapetus                                               |    2353 |     true |    6992 |         2 | Iapetus Stone                                             | true   |                                                            |                                                                                                         |
| Extra Planets                 | extraplanets:iapetus                                               |    2353 |     true |    6992 |         3 | Iapetus Iron Ore                                          | true   | oreIron                                                    |                                                                                                         |
| Extra Planets                 | extraplanets:iapetus                                               |    2353 |     true |    6992 |         4 | Iapetus Tin Ore                                           | true   | oreTin                                                     |                                                                                                         |
| Extra Planets                 | extraplanets:iapetus                                               |    2353 |     true |    6992 |         5 | Iapetus Copper Ore                                        | true   | oreCopper                                                  |                                                                                                         |
| Extra Planets                 | extraplanets:iapetus                                               |    2353 |     true |    6992 |         6 | Iapetus Ice                                               | true   |                                                            |                                                                                                         |
