+--------------------------------+------------------------------------------------------+--------------------------------------------------------------------------------------+--------+
| Mod name                       | Registry name                                        | Entity class name                                                                    |     ID |
| The Twilight Forest            | twilightforest:deer                                  | twilightforest.entity.passive.EntityTFDeer                                           |      2 |
| The Twilight Forest            | twilightforest:falling_ice                           | twilightforest.entity.boss.EntityTFFallingIce                                        |     70 |
| The Twilight Forest            | twilightforest:fire_beetle                           | twilightforest.entity.EntityTFFireBeetle                                             |     25 |
| The Twilight Forest            | twilightforest:firefly                               | twilightforest.entity.passive.EntityTFMobileFirefly                                  |     32 |
| The Twilight Forest            | twilightforest:giant_miner                           | twilightforest.entity.EntityTFGiantMiner                                             |     52 |
| The Twilight Forest            | twilightforest:goblin_knight_lower                   | twilightforest.entity.EntityTFGoblinKnightLower                                      |     41 |
| The Twilight Forest            | twilightforest:goblin_knight_upper                   | twilightforest.entity.EntityTFGoblinKnightUpper                                      |     40 |
| The Twilight Forest            | twilightforest:harbinger_cube                        | twilightforest.entity.EntityTFHarbingerCube                                          |     55 |
| The Twilight Forest            | twilightforest:hedge_spider                          | twilightforest.entity.EntityTFHedgeSpider                                            |      9 |
| The Twilight Forest            | twilightforest:helmet_crab                           | twilightforest.entity.EntityTFHelmetCrab                                             |     42 |
| The Twilight Forest            | twilightforest:hostile_wolf                          | twilightforest.entity.EntityTFHostileWolf                                            |      7 |
| The Twilight Forest            | twilightforest:hydra                                 | twilightforest.entity.boss.EntityTFHydra                                             |     10 |
| The Twilight Forest            | twilightforest:hydra_head                            | twilightforest.entity.boss.EntityTFHydraHead                                         |     59 |
| The Twilight Forest            | twilightforest:hydra_mortar                          | twilightforest.entity.boss.EntityTFHydraMortar                                       |     64 |
| The Twilight Forest            | twilightforest:ice_arrow                             | twilightforest.entity.EntityIceArrow                                                 |     73 |
| The Twilight Forest            | twilightforest:ice_crystal                           | twilightforest.entity.boss.EntityTFIceCrystal                                        |     54 |
| The Twilight Forest            | twilightforest:ice_snowball                          | twilightforest.entity.EntityTFIceSnowball                                            |     74 |
| The Twilight Forest            | twilightforest:king_spider                           | twilightforest.entity.EntityTFKingSpider                                             |     31 |
| The Twilight Forest            | twilightforest:knight_phantom                        | twilightforest.entity.boss.EntityTFKnightPhantom                                     |     43 |
| The Twilight Forest            | twilightforest:kobold                                | twilightforest.entity.EntityTFKobold                                                 |     20 |
| The Twilight Forest            | twilightforest:lich                                  | twilightforest.entity.boss.EntityTFLich                                              |     11 |
| The Twilight Forest            | twilightforest:lich_bolt                             | twilightforest.entity.boss.EntityTFLichBolt                                          |     61 |
| The Twilight Forest            | twilightforest:lich_bomb                             | twilightforest.entity.boss.EntityTFLichBomb                                          |     65 |
| The Twilight Forest            | twilightforest:lich_minion                           | twilightforest.entity.boss.EntityTFLichMinion                                        |     13 |
| The Twilight Forest            | twilightforest:loyal_zombie                          | twilightforest.entity.EntityTFLoyalZombie                                            |     14 |
| The Twilight Forest            | twilightforest:maze_slime                            | twilightforest.entity.EntityTFMazeSlime                                              |     28 |
| The Twilight Forest            | twilightforest:mini_ghast                            | twilightforest.entity.EntityTFMiniGhast                                              |     33 |
| The Twilight Forest            | twilightforest:minoshroom                            | twilightforest.entity.boss.EntityTFMinoshroom                                        |     24 |
| The Twilight Forest            | twilightforest:minotaur                              | twilightforest.entity.EntityTFMinotaur                                               |     23 |
| The Twilight Forest            | twilightforest:mist_wolf                             | twilightforest.entity.EntityTFMistWolf                                               |     30 |
| The Twilight Forest            | twilightforest:moonworm_shot                         | twilightforest.entity.EntityTFMoonwormShot                                           |     66 |
| The Twilight Forest            | twilightforest:mosquito_swarm                        | twilightforest.entity.EntityTFMosquitoSwarm                                          |     21 |
| The Twilight Forest            | twilightforest:naga                                  | twilightforest.entity.boss.EntityTFNaga                                              |      5 |
| The Twilight Forest            | twilightforest:nature_bolt                           | twilightforest.entity.EntityTFNatureBolt                                             |     60 |
| The Twilight Forest            | twilightforest:penguin                               | twilightforest.entity.passive.EntityTFPenguin                                        |     12 |
| The Twilight Forest            | twilightforest:pinch_beetle                          | twilightforest.entity.EntityTFPinchBeetle                                            |     27 |
| The Twilight Forest            | twilightforest:quest_ram                             | twilightforest.entity.passive.EntityTFQuestRam                                       |     19 |
| The Twilight Forest            | twilightforest:raven                                 | twilightforest.entity.passive.EntityTFRaven                                          |     18 |
| The Twilight Forest            | twilightforest:redcap                                | twilightforest.entity.EntityTFRedcap                                                 |      3 |
| The Twilight Forest            | twilightforest:redcap_sapper                         | twilightforest.entity.EntityTFRedcapSapper                                           |     29 |
| The Twilight Forest            | twilightforest:rising_zombie                         | twilightforest.entity.EntityTFRisingZombie                                           |     79 |
| The Twilight Forest            | twilightforest:roving_cube                           | twilightforest.entity.EntityTFRovingCube                                             |     57 |
| The Twilight Forest            | twilightforest:seeker_arrow                          | twilightforest.entity.EntitySeekerArrow                                              |     72 |
| The Twilight Forest            | twilightforest:skeleton_druid                        | twilightforest.entity.EntityTFSkeletonDruid                                          |      6 |
| The Twilight Forest            | twilightforest:slider                                | twilightforest.entity.EntityTFSlideBlock                                             |     77 |
| The Twilight Forest            | twilightforest:slime_beetle                          | twilightforest.entity.EntityTFSlimeBeetle                                            |     26 |
| The Twilight Forest            | twilightforest:slime_blob                            | twilightforest.entity.EntityTFSlimeProjectile                                        |     67 |
| The Twilight Forest            | twilightforest:snow_guardian                         | twilightforest.entity.EntityTFSnowGuardian                                           |     47 |
| The Twilight Forest            | twilightforest:snow_queen                            | twilightforest.entity.boss.EntityTFSnowQueen                                         |     50 |
| The Twilight Forest            | twilightforest:squirrel                              | twilightforest.entity.passive.EntityTFSquirrel                                       |     16 |
| The Twilight Forest            | twilightforest:stable_ice_core                       | twilightforest.entity.EntityTFIceShooter                                             |     48 |
| The Twilight Forest            | twilightforest:swarm_spider                          | twilightforest.entity.EntityTFSwarmSpider                                            |      4 |
| The Twilight Forest            | twilightforest:thrown_ice                            | twilightforest.entity.boss.EntityTFIceBomb                                           |     71 |
| The Twilight Forest            | twilightforest:thrown_wep                            | twilightforest.entity.boss.EntityTFThrownWep                                         |     69 |
| The Twilight Forest            | twilightforest:tiny_bird                             | twilightforest.entity.passive.EntityTFTinyBird                                       |     15 |
| The Twilight Forest            | twilightforest:tome_bolt                             | twilightforest.entity.EntityTFTomeBolt                                               |     63 |
| The Twilight Forest            | twilightforest:tower_broodling                       | twilightforest.entity.EntityTFTowerBroodling                                         |     37 |
| The Twilight Forest            | twilightforest:tower_ghast                           | twilightforest.entity.EntityTFTowerGhast                                             |     34 |
| The Twilight Forest            | twilightforest:tower_golem                           | twilightforest.entity.EntityTFTowerGolem                                             |     35 |
| The Twilight Forest            | twilightforest:tower_termite                         | twilightforest.entity.EntityTFTowerTermite                                           |     36 |
| The Twilight Forest            | twilightforest:troll                                 | twilightforest.entity.EntityTFTroll                                                  |     51 |
| The Twilight Forest            | twilightforest:unstable_ice_core                     | twilightforest.entity.EntityTFIceExploder                                            |     49 |
| The Twilight Forest            | twilightforest:ur_ghast                              | twilightforest.entity.boss.EntityTFUrGhast                                           |     38 |
| The Twilight Forest            | twilightforest:wand_bolt                             | twilightforest.entity.EntityTFTwilightWandBolt                                       |     62 |
| The Twilight Forest            | twilightforest:wild_boar                             | twilightforest.entity.passive.EntityTFBoar                                           |      0 |
| The Twilight Forest            | twilightforest:winter_wolf                           | twilightforest.entity.EntityTFWinterWolf                                             |     46 |
| The Twilight Forest            | twilightforest:wraith                                | twilightforest.entity.EntityTFWraith                                                 |      8 |
| The Twilight Forest            | twilightforest:yeti                                  | twilightforest.entity.EntityTFYeti                                                   |     44 |
| The Twilight Forest            | twilightforest:yeti_alpha                            | twilightforest.entity.boss.EntityTFYetiAlpha                                         |     45 |
| Tinkers' Construct             | tconstruct:arrow                                     | slimeknights.tconstruct.tools.common.entity.EntityArrow                              |     10 |
| Tinkers' Construct             | tconstruct:blueslime                                 | slimeknights.tconstruct.world.entity.EntityBlueSlime                                 |      1 |
| Tinkers' Construct             | tconstruct:bolt                                      | slimeknights.tconstruct.tools.common.entity.EntityBolt                               |     11 |
| Tinkers' Construct             | tconstruct:fancy_frame                               | slimeknights.tconstruct.gadgets.entity.EntityFancyItemFrame                          |      2 |
| Tinkers' Construct             | tconstruct:indestructible                            | slimeknights.tconstruct.library.tinkering.IndestructibleEntityItem                   |      0 |
| Tinkers' Construct             | tconstruct:shuriken                                  | slimeknights.tconstruct.tools.common.entity.EntityShuriken                           |     12 |
| Tinkers' Construct             | tconstruct:throwball                                 | slimeknights.tconstruct.gadgets.entity.EntityThrowball                               |      3 |
+--------------------------------+------------------------------------------------------+--------------------------------------------------------------------------------------+--------+
| Mod name                       | Registry name                                        | Entity class name                                                                    |     ID |
+--------------------------------+------------------------------------------------------+--------------------------------------------------------------------------------------+--------+
